date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:22:03	102291/102291	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-18f93%22	https://bulkit.cssninja.io/kit7-landing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit7-landing.html	(from )
22:22:04	20626/20626	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/robots.txt		(from )
22:22:05	1544/1544	---M--	200	added ('OK')	image/png	etag:%225ff5d774-608%22	https://bulkit.cssninja.io/assets/img/favicon.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/favicon.png	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:07	498901/498901	---MCZ	200	added ('OK')	text/css	etag:W/%225ff5d775-79cd5%22	https://bulkit.cssninja.io/assets/css/bulma.css	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/css/bulma.css	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:08	379303/379303	---MCZ	200	added ('OK')	text/css	etag:W/%225ff5d775-5c9a7%22	https://bulkit.cssninja.io/assets/css/app.css	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/css/app.css	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:09	1097945/1097945	---MCZ	200	added ('OK')	text/css	etag:W/%225ffb3263-10c0d9%22	https://bulkit.cssninja.io/assets/css/core.css	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/css/core.css	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:09	1925/1925	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-785%22	https://bulkit.cssninja.io/assets/img/logos/logo/bulkit-core.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/logos/logo/bulkit-core.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:10	292462/292462	---MCZ	200	added ('OK')	text/html	etag:W/%225ffb3263-4766e%22	https://bulkit.cssninja.io/	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/index.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:11	1625/1625	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-659%22	https://bulkit.cssninja.io/assets/img/graphics/legacy/megamenu-core.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/legacy/megamenu-core.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:11	87144/87144	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-15468%22	https://bulkit.cssninja.io/kit7-pricing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit7-pricing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:12	7973/7973	---M-Z	200	added ('OK')	text/html	etag:W/%225ff5d775-1f25%22	https://bulkit.cssninja.io/kit7-authentication.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit7-authentication.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:14	1907/1907	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-773%22	https://bulkit.cssninja.io/assets/img/logos/bulkit-white.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/logos/bulkit-white.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:14	480/480	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-1e0%22	https://bulkit.cssninja.io/assets/img/graphics/legacy/slant-light.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/legacy/slant-light.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:17	45636/45636	---M--	200	added ('OK')	image/png	etag:%225ff5d774-b244%22	https://bulkit.cssninja.io/assets/img/graphics/legacy/shadow.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/legacy/shadow.png	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:17	538530/538530	---M--	200	added ('OK')	image/png	etag:%225ff5d774-837a2%22	https://bulkit.cssninja.io/assets/img/graphics/legacy/iso-laptop-no-shadow-app.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/legacy/iso-laptop-no-shadow-app.png	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:18	2386/2386	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-952%22	https://bulkit.cssninja.io/assets/img/graphics/icons/megaphone-core.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/icons/megaphone-core.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:19	2061/2061	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-80d%22	https://bulkit.cssninja.io/assets/img/graphics/icons/chrono-core.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/icons/chrono-core.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:20	2949/2949	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-b85%22	https://bulkit.cssninja.io/assets/img/graphics/icons/spaceship-core.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/icons/spaceship-core.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:22	2492/2492	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-9bc%22	https://bulkit.cssninja.io/assets/img/graphics/icons/shop-core.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/icons/shop-core.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:23	93572/93572	---M--	200	added ('OK')	image/png	etag:%225ff5d774-16d84%22	https://bulkit.cssninja.io/assets/img/graphics/apps/app-dashboard-sidebar-core.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/apps/app-dashboard-sidebar-core.png	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:24	77623/77623	---M--	200	added ('OK')	image/png	etag:%225ff5d774-12f37%22	https://bulkit.cssninja.io/assets/img/graphics/widgets/widget-20-core.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/widgets/widget-20-core.png	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:25	42593/42593	---M--	200	added ('OK')	image/png	etag:%225ff5d774-a661%22	https://bulkit.cssninja.io/assets/img/graphics/widgets/widget-21-core.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/widgets/widget-21-core.png	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:26	54551/54551	---M--	200	added ('OK')	image/png	etag:%225ff5d774-d517%22	https://bulkit.cssninja.io/assets/img/graphics/widgets/widget-22-core.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/widgets/widget-22-core.png	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:27	5836/5836	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-16cc%22	https://bulkit.cssninja.io/assets/img/graphics/legacy/dots.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/graphics/legacy/dots.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:28	44045/44045	---M--	200	added ('OK')	image/jpeg	etag:%225ff5d773-ac0d%22	https://bulkit.cssninja.io/assets/img/demo/photos/1.jpg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/demo/photos/1.jpg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:28	3609/3609	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-e19%22	https://bulkit.cssninja.io/assets/img/logos/custom/infinite.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/logos/custom/infinite.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:30	36976/36976	---M--	200	added ('OK')	image/jpeg	etag:%225ff5d773-9070%22	https://bulkit.cssninja.io/assets/img/demo/photos/2.jpg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/demo/photos/2.jpg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:31	2164/2164	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-874%22	https://bulkit.cssninja.io/assets/img/logos/custom/covenant.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/logos/custom/covenant.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:32	8721/8721	---M--	200	added ('OK')	image/jpeg	etag:%225ff5d773-2211%22	https://bulkit.cssninja.io/assets/img/demo/photos/3.jpg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/demo/photos/3.jpg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:34	4799/4799	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-12bf%22	https://bulkit.cssninja.io/assets/img/logos/custom/grubspot.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/logos/custom/grubspot.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:35	31124/31124	---M--	200	added ('OK')	image/jpeg	etag:%225ff5d773-7994%22	https://bulkit.cssninja.io/assets/img/demo/photos/4.jpg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/demo/photos/4.jpg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:36	2839/2839	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-b17%22	https://bulkit.cssninja.io/assets/img/logos/custom/phasekit.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/logos/custom/phasekit.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:37	3338/3338	---M--	200	added ('OK')	image/png	etag:%225ff5d774-d0a%22	https://bulkit.cssninja.io/assets/img/logos/bulkit-logo-g.png	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/logos/bulkit-logo-g.png	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:38	781/781	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-30d%22	https://bulkit.cssninja.io/assets/img/logos/square-white.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/logos/square-white.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:38	5274/5274	---M--	200	added ('OK')	image/svg+xml	etag:%225ff5d774-149a%22	https://bulkit.cssninja.io/assets/img/logos/cssninja.svg	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/assets/img/logos/cssninja.svg	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:40	86286/86286	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-1510e%22	https://bulkit.cssninja.io/agency-home.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/agency-home.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:41	56767/56767	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-ddbf%22	https://bulkit.cssninja.io/agency-about.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/agency-about.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:42	43278/43278	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-a90e%22	https://bulkit.cssninja.io/agency-portfolio.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/agency-portfolio.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:42	45489/45489	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-b1b1%22	https://bulkit.cssninja.io/agency-contact.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/agency-contact.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:45	52385/52385	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-cca1%22	https://bulkit.cssninja.io/agency-blog.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/agency-blog.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:46	58355/58355	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-e3f3%22	https://bulkit.cssninja.io/agency-post-nosidebar.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/agency-post-nosidebar.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:47	76100/76100	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-12944%22	https://bulkit.cssninja.io/startup-landing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/startup-landing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:48	69281/69281	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-10ea1%22	https://bulkit.cssninja.io/startup-about.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/startup-about.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:49	60699/60699	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-ed1b%22	https://bulkit.cssninja.io/startup-product.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/startup-product.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:51	45645/45645	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-b24d%22	https://bulkit.cssninja.io/startup-contact.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/startup-contact.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:52	36615/36615	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-8f07%22	https://bulkit.cssninja.io/startup-login.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/startup-login.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:53	38273/38273	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-9581%22	https://bulkit.cssninja.io/startup-signup.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/startup-signup.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:54	76880/76880	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-12c50%22	https://bulkit.cssninja.io/kit1-landing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit1-landing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:55	77581/77581	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-12f0d%22	https://bulkit.cssninja.io/kit1-landing-2.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit1-landing-2.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:56	84725/84725	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-14af5%22	https://bulkit.cssninja.io/kit1-landing-3.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit1-landing-3.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:57	78147/78147	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-13143%22	https://bulkit.cssninja.io/kit1-landing-4.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit1-landing-4.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:58	81569/81569	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-13ea1%22	https://bulkit.cssninja.io/kit1-landing-5.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit1-landing-5.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:22:59	81579/81579	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-13eab%22	https://bulkit.cssninja.io/kit1-landing-6.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit1-landing-6.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:01	70701/70701	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-1142d%22	https://bulkit.cssninja.io/kit1-features.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit1-features.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:02	52231/52231	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-cc07%22	https://bulkit.cssninja.io/kit1-pricing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit1-pricing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:03	44841/44841	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-af29%22	https://bulkit.cssninja.io/kit1-login.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit1-login.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:04	42566/42566	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-a646%22	https://bulkit.cssninja.io/kit1-signup.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit1-signup.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:05	72977/72977	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-11d11%22	https://bulkit.cssninja.io/kit2-landing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit2-landing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:06	74044/74044	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-1213c%22	https://bulkit.cssninja.io/kit2-landing-2.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit2-landing-2.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:07	74044/74044	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-1213c%22	https://bulkit.cssninja.io/kit2-landing-3.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit2-landing-3.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:08	72154/72154	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-119da%22	https://bulkit.cssninja.io/kit2-landing-4.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit2-landing-4.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:09	73546/73546	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-11f4a%22	https://bulkit.cssninja.io/kit2-landing-5.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit2-landing-5.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:11	73642/73642	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-11faa%22	https://bulkit.cssninja.io/kit2-landing-6.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit2-landing-6.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:12	74044/74044	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-1213c%22	https://bulkit.cssninja.io/kit2-landing-7.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit2-landing-7.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:13	74044/74044	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-1213c%22	https://bulkit.cssninja.io/kit2-landing-8.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit2-landing-8.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:14	75874/75874	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-12862%22	https://bulkit.cssninja.io/kit2-features.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit2-features.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:15	53928/53928	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-d2a8%22	https://bulkit.cssninja.io/kit2-pricing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit2-pricing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:17	42216/42216	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-a4e8%22	https://bulkit.cssninja.io/kit2-login.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit2-login.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:18	39205/39205	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-9925%22	https://bulkit.cssninja.io/kit2-signup.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit2-signup.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:19	76474/76474	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-12aba%22	https://bulkit.cssninja.io/kit3-landing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit3-landing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:20	83677/83677	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-146dd%22	https://bulkit.cssninja.io/kit3-landing-2.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit3-landing-2.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:21	68183/68183	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-10a57%22	https://bulkit.cssninja.io/kit3-features.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit3-features.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:21	55412/55412	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-d874%22	https://bulkit.cssninja.io/kit3-pricing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit3-pricing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:25	45115/45115	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-b03b%22	https://bulkit.cssninja.io/kit3-login.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit3-login.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:27	44613/44613	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-ae45%22	https://bulkit.cssninja.io/kit3-signup.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit3-signup.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:28	49632/49632	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-c1e0%22	https://bulkit.cssninja.io/kit4-landing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit4-landing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:29	55217/55217	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-d7b1%22	https://bulkit.cssninja.io/kit4-pricing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit4-pricing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:30	53120/53120	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-cf80%22	https://bulkit.cssninja.io/kit4-help.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit4-help.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:32	48015/48015	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-bb8f%22	https://bulkit.cssninja.io/kit4-help-category.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit4-help-category.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:33	46503/46503	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-b5a7%22	https://bulkit.cssninja.io/kit4-help-article.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit4-help-article.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:36	35523/35523	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-8ac3%22	https://bulkit.cssninja.io/kit4-signup.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit4-signup.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:37	34395/34395	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-865b%22	https://bulkit.cssninja.io/kit4-login.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit4-login.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:38	101954/101954	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-18e42%22	https://bulkit.cssninja.io/kit5-landing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit5-landing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:40	82609/82609	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-142b1%22	https://bulkit.cssninja.io/kit5-features.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit5-features.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:42	75083/75083	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-1254b%22	https://bulkit.cssninja.io/kit5-pricing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit5-pricing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:44	7973/7973	---M-Z	200	added ('OK')	text/html	etag:W/%225ff5d775-1f25%22	https://bulkit.cssninja.io/kit5-login.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit5-login.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:45	66577/66577	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-10411%22	https://bulkit.cssninja.io/kit6-landing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit6-landing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:47	33967/33967	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-84af%22	https://bulkit.cssninja.io/kit6-login.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit6-login.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:49	34844/34844	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-881c%22	https://bulkit.cssninja.io/kit6-signup.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit6-signup.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:51	113012/113012	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-1b974%22	https://bulkit.cssninja.io/kit8-landing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit8-landing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:53	113002/113002	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-1b96a%22	https://bulkit.cssninja.io/kit8-landing-1.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit8-landing-1.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:55	113002/113002	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-1b96a%22	https://bulkit.cssninja.io/kit8-landing-2.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit8-landing-2.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:23:59	113002/113002	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-1b96a%22	https://bulkit.cssninja.io/kit8-landing-3.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit8-landing-3.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:24:01	113002/113002	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-1b96a%22	https://bulkit.cssninja.io/kit8-landing-4.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit8-landing-4.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:24:03	75727/75727	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-127cf%22	https://bulkit.cssninja.io/kit8-pricing.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit8-pricing.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:24:04	81933/81933	---MCZ	200	added ('OK')	text/html	etag:W/%225ff5d775-1400d%22	https://bulkit.cssninja.io/kit8-jobs.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit8-jobs.html	(from https://bulkit.cssninja.io/kit7-landing.html)
22:24:05	7192/7192	---M-Z	200	added ('OK')	text/html	etag:W/%225ff5d775-1c18%22	https://bulkit.cssninja.io/kit8-login.html	/Users/mac/websites/tatup-website-2/bulkit.cssninja.io/kit8-login.html	(from https://bulkit.cssninja.io/kit7-landing.html)
